ObjectId,goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level_,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,UnitMultiplier,Units_code,Units_desc,timeSeries_id,timeSeries_keys,n_years,min_year,max_year,years,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,latest_value,footnotes,nature
175,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),426,Lesotho,4,18,Southern Africa,Country,28.25362195,-29.58041814,LSO,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,2,2006,2008,"[2006, 2008]",,,,,,,36.94,,36.08,,,,,,,,,,,,,36.08,[2006]: Data reference period: April | Age coverage - minimum age: 10 years old // [2008]: Age coverage - minimum age: 10 years old,C: Country data
176,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),430,Liberia,4,11,Western Africa,Country,-9.311879038,6.448381009,LBR,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2010,2010,[2010],,,,,,,,,,,20.04,,,,,,,,,,,20.04,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,C: Country data
177,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),440,Lithuania,5,154,Northern Europe,Country,23.90517807,55.33680309,LTU,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",42.68,46.38,47.02,40.81,45.37,43.17,40.49,38.12,40.18,39.24,41.08,39.11,38.9,39.58,38.55,39.61,39.42,39.31,39.24,39.24,,39.24,"[2000-2001,2003-2004,2006-2010,2012-2019]: Repository: Eurostat special tabulation // [2002,2005,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
178,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),442,Luxembourg,5,155,Western Europe,Country,6.092656563,49.77679538,LUX,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",26.91,30.15,22.08,28.82,26.7,23.77,26.76,21.17,27.52,19.09,24.69,24.02,18,14.86,22.53,18.2,17.74,18.81,24.51,25.78,,25.78,"[2000-2002,2004,2006,2008,2010,2012-2014,2016-2019]: Repository: Eurostat special tabulation // [2003,2005,2007,2009,2011,2015]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
179,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),450,Madagascar,4,14,Eastern Africa,Country,46.6982339,-19.38514785,MDG,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,4,2005,2015,"[2005, 2010, 2012, 2015]",,,,,,22.1,,,,,36.58,,25.08,,,31.77,,,,,,31.77,[2005]: Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: Less than or equal to 9 years old // [2010]: Data reference period: Fourth quarter | Age coverage - minimum age: Less than or equal to 9 years old // [2012]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2015]: Repository: ILO-STATISTICS - Micro data processing,C: Country data
180,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),454,Malawi,4,14,Eastern Africa,Country,33.4884625,-13.40819859,MWI,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2013,2013,[2013],,,,,,,,,,,,,,15.62,,,,,,,,15.62,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,C: Country data
181,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),458,Malaysia,4,35,South-Eastern Asia,Country,116.8346314,5.452415309,MYS,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,19,2001,2019,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",,21.8,23.11,23.2,24.64,25.47,23.36,23.01,24.23,23.13,24.88,22.65,21.55,22.07,22.25,22.53,20.41,22.11,24.65,23.28,,23.28,[2001-2008]: Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 64 years old // [2009-2015]: Age coverage - maximum age: 64 years old // [2016]: Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old // [2017-2019]: Employment definition: Excluding own-use production workers | Age coverage - maximum age: 64 years old,C: Country data
182,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),462,Maldives,5,127,Southern Asia (excluding India),Country,73.09672546,-0.614385021,MDV,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,4,2000,2016,"[2000, 2009, 2014, 2016]",15.39,,,,,,,,,13.37,,,,,18.46,,19.58,,,,,19.58,[2000]: Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 12 years old // [2009]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers // [2014]: Data reference period: September // [2016]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
183,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),462,Maldives,5,127,Southern Asia (excluding India),Country,73.09672546,-0.614385021,MDV,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,4,2000,2016,"[2000, 2009, 2014, 2016]",15.39,,,,,,,,,13.37,,,,,18.46,,19.58,,,,,19.58,[2000]: Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 12 years old // [2009]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers // [2014]: Data reference period: September // [2016]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
184,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),466,Mali,4,11,Western Africa,Country,-3.522016039,17.35311254,MLI,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,3,2013,2018,"[2013, 2017, 2018]",,,,,,,,,,,,,,13.94,,,,14.8,17.44,,,17.44,[2013]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2017-2018]: Repository: ILO-STATISTICS - Micro data processing,C: Country data
185,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),470,Malta,5,39,Southern Europe,Country,14.44617519,35.89194275,MLT,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",17.6,15.33,17.65,19.08,13.07,18.04,18.3,17.97,17.05,21.34,22.65,24.22,27.07,28.41,26.33,26.69,27.56,28.71,28.9,30.93,,30.93,"[2000-2003,2006-2010,2012-2019]: Repository: Eurostat special tabulation // [2004-2005,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
186,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),480,Mauritius,4,14,Eastern Africa,Country,57.568022,-20.28581998,MUS,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",22.03,19.61,18.86,24.32,20.5,24.69,15.33,20.19,23,25.6,26.19,22.17,23.03,32.56,28.54,28.89,30.6,30.1,32.14,30.21,,30.21,"[2000]: Data reference period: July | Age coverage - minimum age: 12 years old // [2001,2003]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Break in series: Methodology revised // [2002,2004-2019]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old",C: Country data
187,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),484,Mexico,4,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,12,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",23.6,25.22,23.23,23.85,25.3,,,,,,,,,34.95,35.36,35.98,36.01,36.68,36.1,35.97,,35.97,[2000-2001]: Data reference period: Second quarter | Age coverage - minimum age: 14 years old // [2002]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old | Break in series: Methodology revised // [2003-2004]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 14 years old // [2013-2019]: Repository: ILO-STATISTICS - Micro data processing,C: Country data
188,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),583,Micronesia (Federated States of),4,543,Oceania (exc. Australia and New Zealand),Country,158.225216,6.880670092,FSM,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2014,2014,[2014],,,,,,,,,,,,,,,20.26,,,,,,,20.26,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age,C: Country data
189,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),583,Micronesia (Federated States of),4,543,Oceania (exc. Australia and New Zealand),Country,158.225216,6.880670092,FSM,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2014,2014,[2014],,,,,,,,,,,,,,,20.26,,,,,,,20.26,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age,C: Country data
190,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,13,2000,2019,"[2000, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",30.21,,,,,,,,42.45,38.71,37.62,38.78,41.89,41.3,38.04,40.57,40.79,42.45,39.01,43.67,,43.67,[2008]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Break in series: Methodology revised // [2009]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year // [2010-2018]: Repository: ILO-STATISTICS - Micro data processing // [2019]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
